user_id,steam_id,playtime_forever,playtime_2weeks,id,]playtime_2weeks
76561198068934902,76561198068934902,1969,0,550,0
76561198068935411,76561198068935411,79,0,205790,0
sirtravolta,76561198068939140,7280,0,240,0
76561198068939262,76561198068939262,1541,0,550,0
76561198068942117,76561198068942117,190,0,10500,0
76561198068945735,76561198068945735,3,0,33930,0
76561198068947831,76561198068947831,481,0,233720,0
CRALFIE,76561198068949680,316,0,4000,0
76561198068957650,76561198068957650,138,0,4580,0
76561198068959135,76561198068959135,423,0,219740,0
76561198068960493,76561198068960493,9464,0,105600,0
76561198068962903,76561198068962903,4173,0,4000,0
76561198068967296,76561198068967296,119,0,240,0
76561198068970520,76561198068970520,633,0,10,0
XbuffyX,76561198068974377,7946,0,240,0
76561198068976095,76561198068976095,415,0,42700,0
76561198068977094,76561198068977094,16,0,33910,0
currymania,76561198068977302,729,0,42160,0
76561198068981362,76561198068981362,12231,0,105600,0
JustGetShrektGaming,76561198068983805,875,0,72850,0
76561198068984013,76561198068984013,13092,37,72850,37
76561198068984950,76561198068984950,15,0,10,0
76561198068985258,76561198068985258,39,0,17470,0
76561198068990827,76561198068990827,5,0,3830,0
76561198068995205,76561198068995205,163,0,33910,0
QUEZEE,76561198068999109,1821,0,4000,0
76561198069004485,76561198069004485,7,0,10430,0
76561198069007585,76561198069007585,3724,0,91310,0
76561198069007957,76561198069007957,11,0,8930,0
76561198069011477,76561198069011477,190,0,4000,0
76561198069011555,76561198069011555,1701,0,10180,0
shialebeoufmeme,76561198069012085,15,0,10,0
76561198069014241,76561198069014241,379,0,240,0
76561198069014271,76561198069014271,2503,0,4000,0
76561198069014327,76561198069014327,107,0,10,0
76561198069020501,76561198069020501,3047,0,22600,0
76561198069021271,76561198069021271,720,0,240,0
76561198069021389,76561198069021389,5565,0,105600,0
76561198069021829,76561198069021829,57,0,105600,0
76561198069023404,76561198069023404,277,0,205790,0
BlueKalopticDemonX,76561198069024501,427,0,4000,0
76561198069026253,76561198069026253,6946,0,240,0
76561198069026655,76561198069026655,56,0,4000,0
76561198069027111,76561198069027111,11,0,205790,0
76561198069028254,76561198069028254,10461,0,4000,0
kalwish1,76561198069028420,514,0,4000,0
76561198069028479,76561198069028479,48328,0,730,0
Fistfullofjam,76561198069030313,167,0,300,0
76561198069030549,76561198069030549,3829,0,105600,0
76561198069032355,76561198069032355,63,0,220,0
km360,76561198069033956,200,0,12120,0
76561198069037365,76561198069037365,76,0,6860,0
76561198069037541,76561198069037541,473,0,31280,0
76561198069042690,76561198069042690,719,0,202970,0
fael7,76561198069043330,57252,0,10,0
j0sh114,76561198069043826,8498,0,72850,0
aidan1206,76561198069046603,3182,0,4000,0
ashcraft11,76561198069048250,4167,0,8930,0
76561198069049572,76561198069049572,41,0,33910,0
DragonRage9932,76561198069049820,780,0,240,0
76561198069051881,76561198069051881,785,0,12210,0
76561198069052461,76561198069052461,1610,0,11020,0
76561198069053806,76561198069053806,768,0,10,0
76561198069056901,76561198069056901,965,0,1250,0
76561198069059685,76561198069059685,1072,0,4000,0
76561198069060654,76561198069060654,80,0,45410,0
76561198069061731,76561198069061731,4,0,3230,0
76561198069062368,76561198069062368,36128,0,4000,0
76561198069063506,76561198069063506,460,0,4000,0
76561198069063597,76561198069063597,1688,0,4000,0
76561198069064022,76561198069064022,656,0,4000,0
76561198069064695,76561198069064695,27,0,214340,0
76561198069064962,76561198069064962,3644,0,219740,0
76561198069066120,76561198069066120,4692,0,550,0
76561198069075088,76561198069075088,345,0,4000,0
76561198069075422,76561198069075422,111,0,320,0
76561198069076906,76561198069076906,1344,0,240,0
76561198069077711,76561198069077711,141,0,15620,0
76561198069079582,76561198069079582,144,0,9900,0
76561198069080290,76561198069080290,12,0,113200,0
DAG5TER127,76561198069081984,634,0,57300,0
76561198069082931,76561198069082931,4271,0,4000,0
76561198069083075,76561198069083075,1741,0,4000,0
76561198069087503,76561198069087503,736,0,220,0
76561198069088118,76561198069088118,27,0,224540,0
76561198069088212,76561198069088212,12819,0,4000,0
chase8255,76561198069089055,1365,0,105600,0
76561198069090191,76561198069090191,560,0,33910,0
76561198069090382,76561198069090382,5804,0,105600,0
76561198069090668,76561198069090668,520,0,24010,0
76561198069091678,76561198069091678,27,0,10,0
MajesticRickGrimes,76561198069092058,1,0,10,0
76561198069092672,76561198069092672,185,0,70,0
76561198069097517,76561198069097517,2223,0,55230,0
DaRkyOuTuBe,76561198069100749,7280,0,4000,0
76561198069103416,76561198069103416,6,0,240,0
76561198069106917,76561198069106917,405,0,219640,0
76561198069112012,76561198069112012,1112,0,3830,0
76561198069118505,76561198069118505,10639,0,4000,0
renowolff,76561198069120172,1597,0,48190,0
76561198069120356,76561198069120356,419,0,4000,0
TatarinZ,76561198069121025,3658,0,4000,0
76561198069121246,76561198069121246,148,0,202970,0
fatpaynus,76561198069121847,3256,0,4000,0
76561198069122604,76561198069122604,216,0,4000,0
76561198069126276,76561198069126276,1183,0,620,0
thommo69,76561198069129107,1389,0,240,0
beegeemdfk,76561198069129976,534,0,220,0
Count_Douch,76561198069132472,4231,0,730,0
76561198069136777,76561198069136777,4290,0,220,0
76561198069138620,76561198069138620,83,0,4000,0
76561198069139730,76561198069139730,87,0,205790,0
76561198069141744,76561198069141744,1,0,10,0
76561198069144126,76561198069144126,23242,0,4000,0
StealthyDriving,76561198069145287,762,0,8980,0
bautikpo123,76561198069149974,375,0,111400,0
76561198069152002,76561198069152002,157,0,205790,0
76561198069154712,76561198069154712,17085,0,4000,0
76561198069157902,76561198069157902,415,0,4000,0
Mauaense,76561198069159682,12,0,43110,0
76561198069162472,76561198069162472,10231,0,4000,0
Mannyveed,76561198069162756,3188,0,4000,0
76561198069163682,76561198069163682,611,0,24240,0
76561198069164241,76561198069164241,203,0,8930,0
76561198069165711,76561198069165711,482,0,550,0
Katzieon,76561198069166359,3142,0,204300,0
76561198069172038,76561198069172038,60,0,55230,0
76561198069172206,76561198069172206,28776,0,4000,0
Slavonic,76561198069175352,237,0,240,0
76561198069179256,76561198069179256,6515,0,221380,0
76561198069183396,76561198069183396,40,0,1250,0
76561198069186570,76561198069186570,2859,0,4000,0
76561198069186696,76561198069186696,1901,0,4000,0
76561198069186785,76561198069186785,237,0,50130,0
76561198069187735,76561198069187735,5624,0,72850,0
76561198069187826,76561198069187826,1332,0,301520,0
76561198069189057,76561198069189057,423,0,550,0
76561198069195018,76561198069195018,588,0,4000,0
76561198069195551,76561198069195551,259,0,4000,0
76561198069195567,76561198069195567,11,0,217060,0
JaydaDreamtime,76561198069199333,585,0,3830,0
traetlad,76561198069203033,1125,0,105600,0
therealwascal,76561198069204181,393,0,2630,0
76561198069205789,76561198069205789,888,0,620,0
76561198069207633,76561198069207633,3773,0,4000,0
TrexorX,76561198069208637,3,0,46410,0
76561198069210185,76561198069210185,651,0,4000,0
76561198069210836,76561198069210836,255,0,4000,0
76561198069210999,76561198069210999,1556,0,620,0
76561198069213966,76561198069213966,6212,0,4000,0
76561198069216092,76561198069216092,217,0,400,0
76561198069216709,76561198069216709,404,0,218130,0
76561198069220114,76561198069220114,22,0,356670,0
wilo6666,76561198069220936,1860,0,1250,0
76561198069222881,76561198069222881,375,0,730,0
76561198069224386,76561198069224386,2112,0,550,0
mickeymofo,76561198069225568,117,0,32440,0
76561198069228246,76561198069228246,546,0,65800,0
ThePON3Wolf,76561198069236159,120015,0,4000,0
76561198069241765,76561198069241765,13049,0,4000,0
GriefApricot,76561198069243711,198,0,24010,0
Komur,76561198069244746,229,0,22330,0
76561198069246821,76561198069246821,87,0,4000,0
76561198069247104,76561198069247104,137,0,4000,0
76561198069249316,76561198069249316,5296,0,4000,0
fatalstarz,76561198069249358,12888,0,4000,0
76561198069249549,76561198069249549,1879,0,4000,0
76561198069250086,76561198069250086,3306,0,42910,0
54494292,76561198069254312,1906,0,105600,0
76561198069254478,76561198069254478,2444,0,4000,0
76561198069263745,76561198069263745,50,0,17390,0
76561198069274686,76561198069274686,9263,0,240,0
76561198069278752,76561198069278752,136,0,220,0
76561198069280339,76561198069280339,760,0,220,0
76561198069280440,76561198069280440,372,0,240,0
PoSSSiTiVe2904,76561198069282723,1923,0,240,0
Kingofsveg,76561198069283822,3818,0,72850,0
76561198069284186,76561198069284186,2242,0,4000,0
76561198069292338,76561198069292338,1455,0,202170,0
76561198069294272,76561198069294272,9161,0,1250,0
kesduja,76561198069297634,326,0,220,0
76561198069299144,76561198069299144,1437,0,4760,0
76561198069299984,76561198069299984,225,0,220,0
TCSToastedCheeseSandvich,76561198069303938,1865,0,208090,0
76561198069308140,76561198069308140,74,0,4000,0
76561198069310020,76561198069310020,726,0,4000,0
76561198069311494,76561198069311494,509,0,42680,0
76561198069317924,76561198069317924,442,0,50650,0
76561198069330724,76561198069330724,879,0,240,0
rg3113,76561198069330888,4240,0,65800,0
76561198069331677,76561198069331677,15,0,205790,0
76561198069334653,76561198069334653,6337,0,4000,0
76561198069343523,76561198069343523,528,0,220,0
76561198069345005,76561198069345005,1752,0,4000,0
SlyJye,76561198069346969,195,0,240,0
76561198069347999,76561198069347999,278,0,17470,0
76561198069349373,76561198069349373,1396,0,730,0
76561198069349427,76561198069349427,1,0,32370,0
76561198069350865,76561198069350865,173,0,216150,0
76561198069352409,76561198069352409,36,0,215670,0
SharkieX1,76561198069358343,91,0,105600,0
adonis0619,76561198069361527,8095,0,730,0
76561198069362299,76561198069362299,504,0,730,0
76561198069366851,76561198069366851,791,0,620,0
dmitry_who,76561198069369917,37032,0,4000,0
76561198069380670,76561198069380670,29,0,220,0
76561198069386778,76561198069386778,1359,0,113200,0
76561198069386796,76561198069386796,806,0,17390,0
76561198069389279,76561198069389279,1944,0,4000,0
Morjalicious,76561198069397135,11963,0,4000,0
76561198069398872,76561198069398872,837,0,21690,0
YoMrSnuffles,76561198069399162,47,0,3390,0
76561198069399322,76561198069399322,238,0,34330,0
76561198069399406,76561198069399406,2784,0,620,0
76561198069399868,76561198069399868,56,0,312990,0
mittens12,76561198069400941,12,0,9180,0
76561198069401187,76561198069401187,993,0,49520,0
firejack1,76561198069401466,168,0,220,0
76561198069404035,76561198069404035,2455,0,4000,0
Gutzen,76561198069405808,24197,0,4000,0
76561198069406035,76561198069406035,1256,0,550,0
76561198069406706,76561198069406706,76,0,105600,0
samrudh,76561198069408623,64,0,200260,0
76561198069409932,76561198069409932,770,0,550,0
76561198069410951,76561198069410951,23,0,110800,0
76561198069411939,76561198069411939,2434,0,24860,0
76561198069413913,76561198069413913,1381,0,730,0
76561198069414042,76561198069414042,1251,0,91310,0
76561198069417899,76561198069417899,598,0,500,0
76561198069422455,76561198069422455,38,0,207250,0
76561198069422543,76561198069422543,551,0,226700,0
leobarcaro123,76561198069429746,2220,0,620,0
76561198069429923,76561198069429923,492,0,25700,0
76561198069433643,76561198069433643,354,0,33420,0
76561198069434061,76561198069434061,769,0,10090,0
76561198069436379,76561198069436379,119,0,55230,0
76561198069451495,76561198069451495,11,0,239450,0
76561198069462173,76561198069462173,364,12,3320,12
76561198069466020,76561198069466020,47,0,239660,0
treepuncher12,76561198069467300,717,0,105600,0
76561198069467646,76561198069467646,17,0,214420,0
BrodiePlayz,76561198069467924,4427,0,4000,0
76561198069468988,76561198069468988,917,0,4000,0
76561198069471061,76561198069471061,50,0,8930,0
76561198069471150,76561198069471150,1980,0,32370,0
34568535890075433578,76561198069472717,270,0,219640,0
76561198069472972,76561198069472972,2485,0,72850,0
76561198069473242,76561198069473242,2215,0,91310,0
76561198069475649,76561198069475649,237,0,105600,0
76561198069475678,76561198069475678,440,0,4000,0
Xavierdotcom,76561198069477917,310,0,220,0
76561198069478280,76561198069478280,186,0,4000,0
76561198069478847,76561198069478847,1039,0,72850,0
Esenix,76561198069478950,62,0,1200,0
76561198069479321,76561198069479321,1413,0,42700,0
BlackestJesusEver,76561198069481457,113,0,4000,0
76561198069481873,76561198069481873,218,0,304930,0
babypanay,76561198069482733,991,0,240,0
76561198069485775,76561198069485775,27,0,620,0
76561198069485960,76561198069485960,1544,0,205100,0
76561198069486326,76561198069486326,153,0,4000,0
funky4tacos,76561198069487110,18493,0,4000,0
76561198069487879,76561198069487879,930,0,240,0
76561198069488645,76561198069488645,125,0,17080,0
76561198069490393,76561198069490393,125,0,304930,0
imthedankestofthedankest,76561198069491854,15257,8,4000,8
76561198069491937,76561198069491937,30607,0,9450,0
Chunkmonky7,76561198069493277,2808,0,4000,0
76561198069493443,76561198069493443,1146,0,4000,0
76561198069497679,76561198069497679,14063,503,48700,503
76561198069503623,76561198069503623,131,0,240,0
76561198069511260,76561198069511260,28,0,33910,0
76561198069511271,76561198069511271,10286,0,730,0
harbirboisawesome,76561198069521282,9344,0,4000,0
76561198069525691,76561198069525691,4761,0,730,0
PussySlaya69420,76561198069528487,2270,0,240,0
76561198069528513,76561198069528513,249,0,304930,0
colorlessspy,76561198069529553,62,0,20,0
ruemz1,76561198069530238,7478,0,4000,0
76561198069531795,76561198069531795,1241,0,550,0
cytress,76561198069532894,471,0,22380,0
White_Ninja12,76561198069533694,1,0,205790,0
kenobiatul,76561198069534525,199,0,40800,0
76561198069535013,76561198069535013,8535,0,4000,0
76561198069535451,76561198069535451,14,0,207420,0
KaiHong,76561198069536388,6597,0,4000,0
76561198069537041,76561198069537041,51,0,240,0
76561198069537911,76561198069537911,137,0,220,0
76561198069540724,76561198069540724,76,0,4000,0
76561198069541258,76561198069541258,951,0,240,0
76561198069541487,76561198069541487,1,0,236390,0
76561198069542088,76561198069542088,102,0,204300,0
76561198069542203,76561198069542203,121,0,91600,0
Steam-TennisBall,76561198069543077,6487,0,4000,0
76561198069543256,76561198069543256,8273,0,730,0
76561198069543579,76561198069543579,1115,0,11610,0
76561198069543922,76561198069543922,120,0,4000,0
76561198069546341,76561198069546341,261,0,24240,0
76561198069547525,76561198069547525,2426,0,97330,0
76561198069548029,76561198069548029,97,0,220,0
76561198069548916,76561198069548916,3,0,31280,0
76561198069550616,76561198069550616,1,0,8930,0
76561198069551296,76561198069551296,2546,0,4000,0
Dukoota_Pokuuta,76561198069552295,754,0,4000,0
theserarepierogidoe,76561198069552343,155,0,240,0
razzer_serbia_2,76561198069555363,3440,0,4000,0
76561198069556297,76561198069556297,70,0,378180,0
thanhtu_,76561198069556761,930,0,550,0
restman99,76561198069558633,536,0,550,0
76561198069558919,76561198069558919,2201,0,72850,0
76561198069561883,76561198069561883,184,0,31280,0
76561198069564123,76561198069564123,2874,0,240,0
Loljabba,76561198069566411,914,0,22380,0
78912xxx,76561198069566950,2465,0,304930,0
76561198069568011,76561198069568011,113,0,220,0
76561198069568536,76561198069568536,763,0,21980,0
76561198069583492,76561198069583492,135,0,33910,0
CS101HU,76561198069585906,10052,0,4000,0
76561198069590590,76561198069590590,208,0,206190,0
76561198069591712,76561198069591712,713,0,220,0
76561198069592972,76561198069592972,2721,0,4000,0
Rismak,76561198069593444,108,0,4000,0
76561198069595502,76561198069595502,653,0,400,0
76561198069596262,76561198069596262,3672,0,550,0
76561198069598294,76561198069598294,2885,0,204300,0
76561198069599062,76561198069599062,2,0,33910,0
76561198069599200,76561198069599200,6890,0,105600,0
76561198069599272,76561198069599272,7257,0,4000,0
B3LL0UMI2,76561198069599729,860,0,12110,0
lukeluk1,76561198069600414,37,0,33910,0
Element_Tempest,76561198069601812,155,0,240,0
61241571,76561198069602373,9,0,6060,0
76561198069602743,76561198069602743,13201,95,730,95
76561198069603533,76561198069603533,29,0,220,0
76561198069604128,76561198069604128,878,0,400,0
MitchThePenguin,76561198069605990,3728,0,4000,0
76561198069606529,76561198069606529,124,0,207210,0
76561198069609203,76561198069609203,205,0,113400,0
76561198069609576,76561198069609576,12086,0,4000,0
thewitchbonya,76561198069610070,209,0,300,0
